id,data,year,gust_max,is_dry_day,is_high_wind_day,location_id,precip_hours,precip_sum,pressure_msl,radiation,sunshine,temp_max,temp_mean,temp_min,wind_dir,wind_max
1449,20240723,2024,25.6,true,false,2404,,0,,28.73,48147.72,36.8,28.25,19.7,17,11.7
1450,20240723,2024,29.9,true,false,3192,,0,,28.75,48161.91,35.2,27,18.8,36,14.3
1451,20240723,2024,31,true,false,1,,0,,28.26,48275.08,35.3,27.049999999999997,18.8,302,15.5
1452,20240723,2024,41.8,true,false,2228,,0,,28.44,47859.84,39.5,30.35,21.2,320,22.7
1453,20240723,2024,29.9,true,false,3089,,0,,28.4,48124.43,33.7,27.3,20.9,319,12.9
1454,20240723,2024,22,true,false,2985,,0,,28.74,48406.25,34.4,27.299999999999997,20.2,6,10
1455,20240723,2024,30.2,true,false,2148,,0,,28.45,48110.38,35,27.75,20.5,328,13.8
1456,20240723,2024,45.7,true,false,2085,,0,,28.4,47599.32,41,32.1,23.2,354,24.7
1457,20240723,2024,29.2,true,false,359,,0,,28.53,48450.37,36.2,26.900000000000002,17.6,46,12.7
1458,20240723,2024,30.6,true,false,643,,0,,28.4,48119.75,35.7,27.25,18.8,284,14.3
1459,20240723,2024,27.4,true,false,511,,0,,28.68,48287.7,35.7,27.25,18.8,334,11.3
1460,20240723,2024,25.9,true,false,1308,,0,,28.27,48571.28,37.8,29.049999999999997,20.3,64,13.4
1461,20240723,2024,31.3,true,false,352,,0,,28.47,48457.4,37.7,29.3,20.9,32,15.5
1462,20240723,2024,29.2,true,false,2905,,0,,28.62,48155.97,37.8,28.099999999999998,18.4,354,13.5
1463,20240723,2024,42.1,true,false,2306,,0,,28.3,47725.16,40.8,31.4,22,335,23.4
1464,20240723,2024,33.8,true,false,432,,0,,28.52,47722.48,31,25.7,20.4,218,15.5
1465,20240723,2024,19.4,true,false,1185,,0,,28.46,48685.63,34.9,26.2,17.5,4,8.9
1466,20240723,2024,27.7,true,false,585,,0,,28.38,48594.39,36,28.5,21,59,13.7
1467,20240723,2024,28.1,true,false,3071,,0,,28.84,48342.18,34.6,26.65,18.7,91,10.7
1468,20240723,2024,41.4,true,false,3043,,0,,28.87,47253.27,40.2,30.6,21,274,21.1
1469,20240723,2024,36.4,true,false,1962,,0,,28.72,48479.31,34.6,27.3,20,108,15.3
1470,20240723,2024,25.6,true,false,2479,,0,,28.74,48603.63,34.3,25.7,17.1,36,12.1
1471,20240723,2024,20.5,true,false,2934,,0,,28.84,48753.5,33,25.5,18,18,8.4
1472,20240723,2024,29.2,true,false,543,,0,,28.8,48419.29,33,26.45,19.9,78,10.6
1473,20240724,2024,22,true,false,1063,,0,,28.11,48574.27,34.1,26.200000000000003,18.3,334,9.7
1474,20240724,2024,44.6,true,false,3043,,0,,28.75,47252.75,40.8,30.799999999999997,20.8,277,20.8
1475,20240724,2024,42.1,true,false,624,,0,,28.77,47357.75,41.2,30.5,19.8,260,19.3
1476,20240724,2024,28.4,true,false,2934,,0,,28.79,48701.15,32.1,25.55,19,355,10.6
1477,20240724,2024,35.6,true,false,1046,,0,,28.58,46971.43,41.9,31.65,21.4,260,17.8
1478,20240724,2024,37.4,true,false,511,,0,,27.84,48151.09,36.2,28.900000000000002,21.6,313,17.4
1479,20240724,2024,29.9,true,false,1300,,0,,28.75,48189.3,33.2,25.700000000000003,18.2,344,13.7
1480,20240724,2024,46.8,true,false,855,,0,,28.53,47060.11,42,32.2,22.4,270,22.5
1481,20240724,2024,45.4,true,false,1638,,0,,28.4,47363.48,40.2,30.5,20.8,272,21.2
1482,20240724,2024,38.5,true,false,2219,,0,,28.24,47258.58,35.8,27.2,18.6,276,19.1
1483,20240724,2024,29.9,true,false,227,,0,,27.98,47490.41,38.6,29.8,21,349,13.5
1484,20240724,2024,34.6,true,false,2792,,0,,28.61,47972.99,33.3,25.65,18,306,16.8
1485,20240724,2024,31.3,true,false,1047,,0,,28.22,48302.11,37.5,29.4,21.3,350,15
1486,20240724,2024,30.2,true,false,320,,0,,28.22,48277.55,33.8,27.15,20.5,270,13.2
1487,20240724,2024,36.4,true,false,3073,,0,,28.66,47154.66,41.2,31.85,22.5,286,18.3
1488,20240724,2024,39.2,true,false,224,,0,,28.29,47880.78,38.2,31.05,23.9,199,20
1489,20240724,2024,23.8,true,false,3238,,0,,28.45,48548.42,34.7,28.200000000000003,21.7,1,10.2
1490,20240724,2024,37.4,true,false,590,,0,,28.56,47699.54,39,30.05,21.1,287,18.4
1491,20240724,2024,37.4,true,false,2178,,0,,28.23,46884.54,40.6,31.700000000000003,22.8,273,16.4
1492,20240724,2024,41.4,true,false,651,,0,,28.74,47969.05,34.3,26.849999999999998,19.4,308,22.7
1493,20240724,2024,31.7,true,false,1839,,0,,28.52,48100.45,34.5,27.45,20.4,346,12.4
1494,20240724,2024,33.5,true,false,1748,,0,,28.37,48266.27,36.3,28.25,20.2,309,15
1495,20240724,2024,47.5,true,false,56,,0,,28.57,47155.12,40.8,31.7,22.6,282,21.9
1496,20240724,2024,33.5,true,false,323,,0,,28.37,48266.27,36.3,28.25,20.2,309,15
1497,20240724,2024,32.8,true,false,306,,0,,28.25,48296.68,38,29.6,21.2,232,14.3
1498,20240724,2024,25.6,true,false,1536,,0,,28.18,48681.88,31.5,26.8,22.1,12,11.4
1499,20240724,2024,32,true,false,332,,0,,28.38,48291.25,36.4,28.4,20.4,191,14.1
1500,20240724,2024,33.5,true,false,1138,,0,,28.37,48266.27,36.3,28.25,20.2,309,15
1501,20240725,2024,65.2,true,true,1390,,0,,23.85,43966.71,23.5,20.65,17.8,322,37.5
1502,20240725,2024,43.9,true,false,2492,,0,,27.9,46983.2,33.2,25.150000000000002,17.1,299,20.7
1503,20240725,2024,53.3,true,false,1987,,0,,27.88,47417.05,35.8,28.349999999999998,20.9,278,28.5
1504,20240725,2024,54.7,true,false,799,,0,,27.88,44041.82,28.4,23.6,18.8,335,27.7
1505,20240725,2024,45,true,false,850,,0,,27.4,40258.05,32,25.25,18.5,311,22.4
1506,20240725,2024,48.2,true,false,659,,0,,28.1,44770.61,30,24.3,18.6,325,26.1
1507,20240725,2024,32.4,true,false,320,,0,,25.46,45622.14,26.5,22.2,17.9,261,14.7
1508,20240725,2024,42.1,true,false,955,,0,,28.31,47254.97,33,25.5,18,304,19.2
1509,20240725,2024,43.9,true,false,288,,0,,27.6,46973.06,36,27.8,19.6,278,21.1
1510,20240725,2024,32,true,false,335,,0,,27.57,48116.92,29.1,23.6,18.1,262,13.4
1511,20240725,2024,53.6,true,false,1332,,0,,28.71,47055.27,37,28.75,20.5,338,29.6
1512,20240725,2024,44.3,true,false,2178,,0,,28.39,46889.23,39.4,29.6,19.8,320,22.3
1513,20240725,2024,34.2,true,false,2490,,0,,28.63,47732.92,34.5,27,19.5,348,16
1514,20240725,2024,42.8,true,true,1194,,0,,27.61,48648.98,19.6,17.950000000000003,16.3,344,33.4
1515,20240725,2024,52.2,true,false,1725,,0,,24.2,41722.35,21.9,19.65,17.4,334,25.3
1516,20240726,2024,40.7,true,false,349,,0,,27.19,47882.5,29.9,23.5,17.1,301,19.2
1517,20240726,2024,40.3,true,false,28,,0,,27.8,47058.61,36,26.75,17.5,319,20.6
1518,20240726,2024,38.5,true,false,188,,0,,27.98,47058.36,36.2,27.150000000000002,18.1,309,18.4
1519,20240726,2024,47.2,true,false,136,,0,,28.37,46966.59,36.8,27.65,18.5,320,24.3
1520,20240726,2024,49,true,false,1898,,0,,27.6,48285.32,27.6,22.35,17.1,351,18.8
1521,20240726,2024,34.6,true,false,976,,0,,27.98,47829.63,30.2,23.15,16.1,323,15.3
1522,20240726,2024,50.8,true,false,10,,0,,26.16,44783.59,26.6,21.25,15.9,317,26.5
1523,20240726,2024,45.7,true,false,1342,,0,,27.76,47841.87,32.1,24.8,17.5,323,19.7
1524,20240726,2024,47.2,true,false,385,,0,,27.76,47377.55,33.2,25.450000000000003,17.7,318,23.8
1525,20240726,2024,36.4,true,false,1740,,0,,27.41,47870.38,30.4,23.5,16.6,282,17.1
1526,20240726,2024,51.1,true,false,1963,,0,,26.49,44205.21,27.8,22.05,16.3,330,25.9
1527,20240726,2024,60.1,true,true,395,,0,,27.8,47381.1,32.2,25.3,18.4,337,33.5
1528,20240726,2024,43.2,true,false,2435,,0,,26.85,47748.65,26,20.45,14.9,317,21.9
1529,20240726,2024,45,true,false,427,,0,,27.96,47205.09,27.5,22.25,17,321,24.5
1530,20240727,2024,33.8,false,false,1539,,0.3,,27.55,48263.61,29.3,23.9,18.5,340,12.8
1531,20240727,2024,36.7,true,false,3191,,0,,27,47348.09,23.6,20.1,16.6,321,17.7
1532,20240727,2024,51.8,true,false,662,,0,,23.69,38026.27,23.9,20.65,17.4,329,27.4
1533,20240727,2024,30.2,true,false,1314,,0,,27.91,47447.8,33.3,25.95,18.6,292,14
1534,20240727,2024,25.9,false,false,506,,0.5,,26.84,48006.39,27.1,21.6,16.1,277,8.9
1535,20240727,2024,41.4,true,false,2878,,0,,27.08,47479.87,32.5,25.3,18.1,300,19.9
1536,20240727,2024,37.4,true,false,180,,0,,26.91,39957.02,33.2,25.35,17.5,315,16.6
1537,20240727,2024,40.3,true,false,2727,,0,,27.34,47165.91,35,26.6,18.2,258,19.4
1538,20240727,2024,28.4,true,false,1063,,0,,27.15,48143.36,27.3,22.3,17.3,300,11.8
1539,20240727,2024,35.6,true,false,1040,,0,,26.89,48148.52,25.8,21.450000000000003,17.1,312,16.6
1540,20240727,2024,32.4,true,false,2709,,0,,26.5,43922.31,23,19.6,16.2,302,15.3
1541,20240727,2024,43.2,true,false,3043,,0,,27.3,43672.62,35.5,26.95,18.4,307,22.6
1542,20240727,2024,32.4,true,false,307,,0,,27.45,47846.05,29.6,23.8,18,257,13
1543,20240727,2024,32.4,true,false,306,,0,,27.1,47737.97,30,23.75,17.5,258,13.4
1544,20240728,2024,27.4,true,false,2571,,0,,26.47,48142.84,33,25.3,17.6,6,11.2
1545,20240728,2024,32.8,true,false,3071,,0,,25.21,47590.6,32,25.1,18.2,165,14.1
1546,20240728,2024,30.6,true,false,350,,0,,25.81,47850.89,31,24.6,18.2,284,13.7
1547,20240728,2024,27.7,true,false,2234,,0,,26.35,47879.29,25,20.95,16.9,256,11.6
1548,20240728,2024,25.2,true,false,1051,,0,,27.66,46800,34.8,26.599999999999998,18.4,333,13.5
1549,20240728,2024,33.8,false,false,2086,,0.1,,27.62,46735.28,32.8,25.2,17.6,114,13.8
1550,20240728,2024,38.9,false,false,310,,0.1,,24.97,47719.51,34,26.2,18.4,242,16.9
1551,20240728,2024,32.8,true,false,3258,,0,,27.73,46800,35.2,26.900000000000002,18.6,196,13.4
1552,20240728,2024,33.1,true,false,1062,,0,,27.69,46800,36.5,28.35,20.2,219,14.4
1553,20240729,2024,57.6,false,false,3108,,6.3,,20.81,41276.38,33.2,27.5,21.8,45,24.6
1554,20240729,2024,47.5,false,false,2788,,0.9,,23.99,39600,33.5,28.2,22.9,154,20.5
1555,20240729,2024,33.8,false,false,319,,0.4,,18.67,32603.88,35.5,28,20.5,103,16.3
1556,20240729,2024,45.4,false,false,1964,,1.1,,15.79,16682.93,36.6,30.6,24.6,54,23.7
1557,20240729,2024,51.8,false,false,1995,,1.7,,16.25,30271.08,30.7,24.85,19,51,22.6
1558,20240729,2024,42.1,false,false,341,,0.3,,17.03,21803.61,33.6,27.55,21.5,52,12.2
1559,20240729,2024,43.9,true,false,1245,,0,,21.38,46436.47,31,26.25,21.5,127,16.2
1560,20240729,2024,41.4,false,false,1754,,0.3,,17.78,38083.52,32.7,27.3,21.9,94,19.5
1561,20240729,2024,41.4,false,false,1158,,0.3,,17.78,38083.52,31.4,26,20.6,94,19.5
1562,20240729,2024,61.6,false,false,147,,0.8,,15.97,19317.24,31.8,27,22.2,49,24.9
1563,20240730,2024,32.4,false,false,509,,1.1,,26.56,47258.74,33.3,25.9,18.5,286,13.8
1564,20240730,2024,25.9,false,false,2428,,0.3,,26.64,47843.39,31.2,25.5,19.8,236,10.5
1565,20240730,2024,37.1,true,false,240,,0,,26.96,46796.77,26.9,23.2,19.5,271,18.6
1566,20240730,2024,40,false,false,558,,2.7,,26.15,47470.96,30.1,25,19.9,313,13.5
1567,20240730,2024,36,true,false,2568,,0,,27.14,47019.11,31,25.45,19.9,254,17.3
1568,20240730,2024,37.1,false,false,2681,,2.4,,26.18,47467.21,30.7,24.7,18.7,294,14.1
1569,20240730,2024,30.6,true,false,1532,,0,,24.27,44802.72,28.2,24,19.8,219,13.7
1570,20240730,2024,25.6,false,false,633,,0.3,,26.96,47852.62,31.1,25.450000000000003,19.8,247,10.9
1571,20240731,2024,26.3,true,false,1370,,0,,26.85,47395.89,27.4,21.9,16.4,237,9.2
1572,20240731,2024,26.3,true,false,1898,,0,,26.85,47395.89,26.5,21,15.5,237,9.2
1573,20240731,2024,32.8,true,false,1176,,0,,27.41,47374.04,27.5,22.05,16.6,278,13.6
1574,20240731,2024,24.8,false,false,508,,0.6,,27.44,47466.93,28.9,23.1,17.3,271,10.5
1575,20240731,2024,49.7,true,false,1538,,0,,26.42,44194.73,28.6,23.5,18.4,319,29
1576,20240731,2024,33.5,true,false,187,,0,,26.89,40538.68,33,25.45,17.9,319,17.3
1577,20240731,2024,28.8,true,false,654,,0,,28.54,46974.12,31.8,24.3,16.8,326,16.4
1578,20240731,2024,29.5,true,false,2979,,0,,27.14,47497.16,25.2,20.65,16.1,235,10.9
1579,20240731,2024,26.3,true,false,1898,,0,,26.85,47395.89,27.4,21.9,16.4,237,9.2
1580,20240731,2024,33.5,true,false,3258,,0,,27.72,46824.69,34.5,26.5,18.5,305,17.3
1581,20240731,2024,47.5,true,false,406,,0,,25.47,46714.35,27.2,22.799999999999997,18.4,321,27
1582,20240731,2024,36,true,false,2349,,0,,26.95,47150.25,31.9,24.1,16.3,276,16.6
1583,20240731,2024,29.5,true,false,1849,,0,,27.03,40977.12,33.2,25.35,17.5,308,13.3
1584,20240731,2024,31.3,true,false,305,,0,,27.36,47271.23,28.8,23.200000000000003,17.6,279,13.7
669,20240805,2024,38.2,true,false,2601,,0,,27.03,46991.28,29.2,22.7,16.2,291,18.2
670,20240805,2024,37.4,true,false,2223,,0,,27.11,47025.86,29.8,23.450000000000003,17.1,274,18
671,20240805,2024,58.3,true,true,2264,,0,,26.6,46389.64,23,20.05,17.1,353,31.2
672,20240805,2024,45.7,true,false,131,,0,,27.43,46789.85,37,28.4,19.8,307,22.2
673,20240805,2024,36.4,true,false,1039,,0,,26.86,47050.27,28.5,22.45,16.4,323,17.3
674,20240805,2024,39.6,true,false,344,,0,,26.99,46956.61,27.4,21.5,15.6,303,19.2
965,20240806,2024,34.6,true,false,1416,,0,,27.41,46440.45,35,26.25,17.5,314,16.8
1203,20240807,2024,35.6,true,false,370,,0,,26.19,46687.4,28.8,22.700000000000003,16.6,314,16.6
1204,20240807,2024,35.3,true,false,2545,,0,,26.4,46738.09,32.6,25.55,18.5,282,13.6
1205,20240807,2024,30.2,true,false,72,,0,,26.29,46791.41,28.8,21.9,15,325,13.1
1206,20240807,2024,42.1,true,false,2895,,0,,26.18,46702.79,26.2,21.2,16.2,326,21.8
1207,20240807,2024,31.7,true,false,874,,0,,26.73,46800,32.6,25.15,17.7,337,16.4
1208,20240807,2024,25.6,true,false,2575,,0,,26.69,46800,35.6,28.15,20.7,351,8.7
1209,20240807,2024,40,true,false,1874,,0,,27.2,46288.42,35.6,26.8,18,320,19.1
1210,20240807,2024,32.4,true,false,294,,0,,27.09,46539.81,35.4,26.45,17.5,285,16.3
1211,20240807,2024,28.8,true,false,792,,0,,26.68,46792.42,32.2,25.05,17.9,306,14.5
1212,20240807,2024,33.5,true,false,290,,0,,27.13,46687.96,36.9,28.049999999999997,19.2,281,17.2
1213,20240807,2024,32.8,true,false,1138,,0,,26.24,46714.9,31.5,24.7,17.9,310,14.6
1214,20240807,2024,34.2,true,false,2404,,0,,26.64,46681.27,32.9,24.549999999999997,16.2,320,17.2
1215,20240807,2024,37.4,true,false,288,,0,,27.1,46683.38,37.5,28.4,19.3,288,19.5
1216,20240807,2024,37.1,true,false,2536,,0,,26.77,46657.45,35.7,26.900000000000002,18.1,306,17.1
1217,20240807,2024,46.4,true,false,1816,,0,,26.12,40229.25,27.4,21.7,16,310,24
1218,20240807,2024,30.2,true,false,72,,0,,26.29,46791.41,28.6,21.700000000000003,14.8,325,13.1
1219,20240807,2024,31,true,false,1684,,0,,26.22,46710.52,31.9,24.7,17.5,299,13.9
1220,20240807,2024,21.6,true,false,1558,,0,,26.68,46800,35.2,27.6,20,332,8.5
1252,20240807,2024,30.2,true,false,3194,,0,,26.52,46803.48,34.3,27.099999999999998,19.9,275,12.3
1284,20240807,2024,35.6,true,false,899,,0,,26.49,46792.52,29.7,22.9,16.1,342,15.8
1221,20240808,2024,32,true,false,1558,,0,,26.41,46800,36.7,28.900000000000002,21.1,325,13.7
1253,20240808,2024,38.5,true,false,3194,,0,,26.54,46710.46,35.5,28.85,22.2,290,16.2
1285,20240808,2024,32,true,false,899,,0,,26.37,46657.95,30.1,23,15.9,335,13.6
1809,20240808,2024,38.2,true,false,1898,,0,,26.61,46742.61,29.8,22.9,16,353,15.1
1810,20240808,2024,31.7,true,false,2778,,0,,26.88,46726.85,31.7,25.15,18.6,331,11.6
1811,20240808,2024,27,true,false,678,,0,,26.27,46649.61,31.8,24.85,17.9,287,11.9
1812,20240808,2024,33.8,true,false,2812,,0,,26.85,46684.03,34,26.4,18.8,304,14.8
1813,20240808,2024,31.3,true,false,2163,,0,,26.52,46708.46,30.9,24.45,18,299,13.5
1814,20240808,2024,27.7,true,false,1120,,0,,26.95,46638.01,32.2,25.35,18.5,324,12
1815,20240808,2024,37.1,true,false,2386,,0,,26.54,43313.97,31.6,24.05,16.5,307,16.1
1816,20240808,2024,32.8,true,false,1367,,0,,25.99,46521.41,28.6,22.4,16.2,252,14.2
1817,20240808,2024,41,true,false,3242,,0,,25.56,46395.52,26.1,20.6,15.1,317,18.8
1818,20240808,2024,28.8,true,false,1295,,0,,26.67,46800,35,26.55,18.1,333,13.1
1850,20240808,2024,34.6,true,false,3003,,0,,27.11,46526.7,36.2,27.150000000000002,18.1,295,18.4
1851,20240808,2024,28.8,true,false,1707,,0,,26.67,46800,35.8,27.299999999999997,18.8,333,13.1
1852,20240808,2024,39.2,true,false,2358,,0,,27.07,46151.89,35.6,26.950000000000003,18.3,352,22.7
1222,20240809,2024,29.2,true,false,1558,,0,,25.77,46773.54,39,30.5,22,338,12
1254,20240809,2024,41.4,true,false,3194,,0,,25.81,46654.44,38.8,30.95,23.1,287,18
1286,20240809,2024,25.2,true,false,899,,0,,26.02,46601.71,33,24.45,15.9,352,10.9
1819,20240809,2024,26.3,true,false,1295,,0,,26.21,46756.12,38,29.25,20.5,0,9.7
3438,20240809,2024,37.1,true,false,495,,0,,26.25,46733.98,32.9,25.5,18.1,337,16.3
3439,20240809,2024,33.1,true,false,3142,,0,,26.73,46161.93,33,26.85,20.7,305,21.1
3440,20240809,2024,25.9,true,false,1523,,0,,25.79,46446.21,32.3,24.799999999999997,17.3,261,10.3
3441,20240809,2024,33.8,true,false,1234,,0,,25.38,41773.54,34.2,25.35,16.5,314,14.2
3442,20240809,2024,36.7,true,false,545,,0,,24.85,46584.14,31.9,25.95,20,356,15.9
3443,20240809,2024,28.8,true,false,2711,,0,,25.27,46444.65,31.3,25.3,19.3,317,10.8
3444,20240809,2024,38.2,true,false,1580,,0,,26.74,46509.91,38.1,28.3,18.5,300,20
3445,20240809,2024,32.4,true,false,787,,0,,25.12,40848.61,35.4,25.7,16,295,16.1
3446,20240809,2024,37.4,true,false,1725,,0,,24.46,39175.61,24.2,19.8,15.4,337,17.6
3447,20240809,2024,33.5,true,false,2774,,0,,24.93,40843.38,30.5,22.85,15.2,306,15.3
3448,20240809,2024,48.2,true,false,475,,0,,26.13,46751.9,35.5,26.05,16.6,352,22
3449,20240809,2024,25.6,true,false,2782,,0,,25.48,46620.53,32.8,24.7,16.6,352,11.3
3450,20240809,2024,33.8,true,false,288,,0,,26.62,46581.6,38.5,28.7,18.9,292,18.2
1223,20240810,2024,42.1,true,false,1558,,0,,24.16,46717.46,40.8,32.05,23.3,166,17.1
1255,20240810,2024,43.2,true,false,3194,,0,,24.42,46598.2,40.7,32.5,24.3,201,18
1287,20240810,2024,25.2,true,false,899,,0,,25.44,46479.47,33.4,25.85,18.3,239,9.7
1820,20240810,2024,38.2,true,false,1295,,0,,23.72,46699.53,38.7,30.85,23,144,17.5
1224,20240811,2024,47.9,true,false,1558,,0,,25.53,46661.21,37.5,29.65,21.8,233,19.5
1256,20240811,2024,48.6,true,false,3194,,0,,24.91,46541.78,36.5,29.3,22.1,268,21.1
1288,20240811,2024,33.8,true,false,899,,0,,26.06,46386.41,26.5,21.4,16.3,231,12.7
1821,20240811,2024,43.2,true,false,1295,,0,,24.73,46642.77,35.6,28.35,21.1,255,18.7
4321,20240811,2024,36.4,true,false,3036,,0,,24.01,38371.03,27.6,22.200000000000003,16.8,293,17.6
4322,20240811,2024,45.7,true,false,1809,,0,,26.35,46575.07,34.3,27.9,21.5,239,24.5
1225,20240812,2024,46.1,true,false,1558,,0,,25.93,46604.82,34,26.6,19.2,278,21.3
1257,20240812,2024,52.2,true,false,3194,,0,,25.95,46485.21,30.9,24.15,17.4,269,22.9
1289,20240812,2024,43.2,true,false,899,,0,,25.1,45517.1,26.2,20.6,15,319,18.5
1822,20240812,2024,42.8,true,false,1295,,0,,26,46585.86,31.5,24,16.5,262,19.5
1226,20240813,2024,41,false,false,1558,,0.1,,20.21,37584.49,28.2,23.15,18.1,277,17.3
1258,20240813,2024,48.6,true,false,3194,,0,,21.21,36407.67,28.3,23.05,17.8,265,20.5
1290,20240813,2024,33.5,false,false,899,,1.6,,18.14,30509.06,22,18.8,15.6,268,13.5
1823,20240813,2024,39.2,false,false,1295,,0.8,,20.69,40977.56,26.9,21.65,16.4,274,16.7
2080,20240813,2024,53.6,false,false,2747,,0.6,,21.52,34947.91,26.6,22.3,18,319,27.4
2081,20240813,2024,50,false,false,1908,,0.2,,21.25,37313.61,27.3,23.1,18.9,277,19.3
2082,20240813,2024,51.8,true,false,131,,0,,20.87,33433.82,30.2,24.15,18.1,303,24.4
2083,20240813,2024,49,false,false,553,,0.1,,21.39,36489.95,22,18,14,283,19.3
2084,20240813,2024,48.2,true,false,422,,0,,24.47,43200,27,23.25,19.5,327,22.8
2085,20240813,2024,35.6,false,false,96,,0.3,,20.52,37542.87,25.2,21.4,17.6,281,16.7
2086,20240813,2024,43.6,false,false,931,,0.1,,19.56,33224.31,25.1,20,14.9,302,21.4
2087,20240813,2024,50,false,false,2681,,0.2,,21.25,37313.61,24.4,20.15,15.9,277,19.3
2088,20240813,2024,48.2,false,false,1010,,0.6,,22.38,36059.46,24.6,20.8,17,322,23.8
2089,20240813,2024,46.8,true,false,3181,,0,,24.63,40204.06,30.1,24.15,18.2,318,22
2090,20240813,2024,50,true,false,1191,,0,,24.94,39600,28.5,22.8,17.1,320,24.5
2091,20240813,2024,48.2,true,false,389,,0,,24.53,43200,28.6,23.55,18.5,322,23.3
2092,20240813,2024,35.6,false,false,901,,0.3,,24.52,44313.83,22.4,20.15,17.9,326,18.3
2093,20240813,2024,40,true,false,184,,0,,24.92,39508.3,30.8,24.55,18.3,308,19.5
1227,20240814,2024,25.2,true,false,1558,,0,,25.49,46488.28,31,23.4,15.8,335,10.5
1259,20240814,2024,27.4,true,false,3194,,0,,25.92,46371.82,31.8,23.2,14.6,335,11.8
1291,20240814,2024,42.8,true,false,899,,0,,25.84,46212.25,27,20.65,14.3,356,18.4
1824,20240814,2024,33.5,true,false,1295,,0,,25.73,46471.77,28.7,21.3,13.9,340,13.1
2094,20240814,2024,25.6,true,false,338,,0,,25.84,46248.21,29,21.95,14.9,341,10
2095,20240814,2024,51.5,false,true,2745,,0.3,,24.96,45194.32,23.1,20.8,18.5,329,31.1
2096,20240814,2024,51.8,true,false,401,,0,,24.43,39600,29.6,24.6,19.6,330,26.1
2097,20240814,2024,38.2,true,false,2935,,0,,25.68,46205.78,29.9,22.65,15.4,354,19.4
2098,20240814,2024,36.7,true,false,435,,0,,26.12,46250.1,26,20.45,14.9,8,14.5
2099,20240814,2024,31.7,true,false,2942,,0,,25.83,46210.8,28,21.85,15.7,347,13
2100,20240814,2024,28.4,true,false,122,,0,,24.57,46585.59,28.9,21.4,13.9,13,14.8
2101,20240814,2024,25.9,true,false,341,,0,,25.67,46217.31,29.9,22.15,14.4,351,12.2
2102,20240814,2024,33.5,true,false,3150,,0,,26.13,46364.87,27.6,20.25,12.9,343,13.9
2103,20240814,2024,27.7,true,false,359,,0,,25.62,46220.58,28.6,20.9,13.2,349,12.8
2104,20240814,2024,40,true,false,2249,,0,,26.27,46356.82,27.8,20.6,13.4,10,19.5
2105,20240814,2024,53.6,false,false,1799,,0.2,,25.21,46032.54,23.8,20.9,18,345,28.2
2106,20240814,2024,28.8,true,false,2845,,0,,26,46292.54,29.2,21.15,13.1,13,12.6
2107,20240814,2024,34.9,false,false,457,,0.1,,25.55,46193.81,26.2,19.6,13,11,15.3
2108,20240814,2024,42.8,true,false,1185,,0,,25.84,46212.25,27.4,21,14.6,356,18.4
2109,20240814,2024,42.8,true,false,95,,0,,25.84,46212.25,27.7,21.35,15,356,18.4
1228,20240815,2024,24.5,true,false,1558,,0,,26.16,46351.43,32,24.45,16.9,20,8.9
1260,20240815,2024,25.9,true,false,3194,,0,,26.23,46315.06,32.5,24.7,16.9,49,9.7
1292,20240815,2024,37.4,true,false,899,,0,,25.74,46154.08,29.8,21.35,12.9,347,16.1
1825,20240815,2024,23.4,true,false,1295,,0,,26.11,46386.69,30.1,22.15,14.2,30,10.4
2110,20240815,2024,31.3,true,false,1297,,0,,26.05,46238.27,29.8,22.5,15.2,48,13.1
2111,20240815,2024,42.1,true,false,547,,0,,26.22,46258.16,31,24.15,17.3,67,22.2
2112,20240815,2024,34.6,true,false,1831,,0,,25.85,46160.55,32.3,25.099999999999998,17.9,52,15.7
2113,20240815,2024,34.9,true,false,2821,,0,,26.16,46188.34,30,24,18,82,14.1
2114,20240815,2024,34.9,true,false,633,,0,,25.66,46125.84,32.6,24.200000000000003,15.8,358,14.4
2115,20240815,2024,45.7,true,false,2724,,0,,25.64,45888.61,37.1,27.1,17.1,346,24.9
2116,20240815,2024,35.6,true,false,3043,,0,,26.25,45800.93,37,27.6,18.2,1,16.9
2117,20240815,2024,44.3,true,false,2547,,0,,25.53,46059.01,29.8,22.8,15.8,345,24.2
2118,20240815,2024,39.6,true,false,1544,,0,,25.78,46114.48,30.5,23.95,17.4,37,15.5
2119,20240815,2024,31,true,false,499,,0,,26.63,46316.96,26.6,20,13.4,43,13.7
2120,20240815,2024,31.3,true,false,459,,0,,25.59,46122.82,31.1,22.65,14.2,346,14.5
2121,20240815,2024,38.2,true,false,1757,,0,,25.65,46089.78,32.4,24.45,16.5,11,18.7
2122,20240815,2024,36.4,true,false,1788,,0,,26.37,46269.9,31.7,24.799999999999997,17.9,67,16.9
2123,20240815,2024,35.3,true,false,290,,0,,26.08,46020.13,35.1,28.450000000000003,21.8,19,15.8
2124,20240815,2024,24.8,true,false,2330,,0,,25.7,46179.13,31,23.95,16.9,33,11.6
2125,20240815,2024,43.9,true,false,1844,,0,,25.61,45821.03,25.9,21.15,16.4,4,24.6
2126,20240815,2024,28.8,true,false,2453,,0,,25.74,46131.89,30.4,22.25,14.1,13,12.9
2127,20240815,2024,26.6,true,false,1737,,0,,25.64,46169.82,30.4,22.799999999999997,15.2,50,12.6
2128,20240815,2024,29.2,true,false,2265,,0,,25.93,46213.44,29.5,23.05,16.6,55,12.1
